 Simple dialogues's Mass erukum na Thalaivaaaaar matum tan,Positive ,1
 Thalaivaaaaaaaaa and vijaysethupathiiii vedhaaaaaaaaaa pahhhh no chance,Positive ,1
 VIKRAM IS VERA LEVEL MAN HIT LIKE,Positive ,1
 Looking young rajini Anna Fans from Telangana,Positive ,1
 Rajni sir trending neenga late sir,Positive ,1
 Hindi venam nu sonna nai idhu.. starting laye hindi la letters varudhu adha pathi indha nai pesuma,Negative ,0
 Vera Laval BGM thala for u1,Positive ,1
 Make it 1 million likes friends,Positive ,1
 Padam paathutu trailer paakuravaga like poduga,unknown_state ,2
 1 million likes Kuda illa Ivan superstar ?,Mixed_feelings ,2
 like : vijay  comment : karthi,Mixed_feelings ,2
 Yappa yuvanu... Hans Zimmer paavam ya... Thanks to hans Zimmer nu potru...  Avaru unga appava vida kovakararu...,Positive ,1
 Aiyooo thookam kuda varamatikidhu da.. Thala ya paathute irukanum pola oru feel uh,Positive ,1
 Wtf out of 145k likes already 10k dislikes 🤣🤣,Positive ,1
 AR rahman music Vera level.......hollywood la kuda ipadi oru music ketu iruka mudiyathu.....Apadi oru BGM.......!!!!,Mixed_feelings ,2
 Love from kerala.... Thalaiva.... കേരള ഫാൻസ്‌,not-Tamil ,2
 Ennada ithu sivakarthikeyan aa vida arjun fans neraya per irukangalo,Positive ,1
 Namaku thava na nama thAn adichi vaga num Vera level sama,Positive ,1
 concrete suvara odachittu pora alavu entha companyda mobile vachirukanga? enaku oru mobile venum...,Mixed_feelings ,2
 Vijay Setupati Telugu fans like here...,unknown_state ,2
 KING OF KOLLYWOOD  Thala AjithKumar Is Back!!...,Positive ,1
 Na valkaiyle paatha kuppa trailer na adhu idhu dhaan,Negative ,0
 Makkal Selvan Fan from Tollywood   We need u makkal in Tollywood,unknown_state ,2
 Thalaivar thaan eppovuma king of style....Seema mass trailer....,Positive ,1
 Aniruth oda bgm thaniya theriyudhu,Positive ,1
 Ajith.. Ipdi oru padam nadikiraraa! Semma!! Waiting for the movie..,Mixed_feelings ,2
 Adichu underwear ohda oda Vida poraaru pongal annaiku.. Unmaya solran ajith fans Neenga paavamda,Positive ,1
 U kene tunggu lebih lama lagi..utk thosai,not-Tamil ,2
 Go*** Sk Va Thapa Pesa Evanumkum Thaguthi Illa,Negative ,0
" Saguni padam madhiri theriudhu,soori irukkuradha pardha romba bayama irukkudhu",Mixed_feelings ,2
 Vera level response erukum intha movie ku compare to last 3 v movie,Positive ,1
 Thalaiva i love u ungalukku vayasu aagala thalaiva one one world super star,Positive ,1
 60k views but 105k likes how is possible,Mixed_feelings ,2
 776k 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣Adeiii.. Neegala engaluku competitor ahda.....  Yeani vacha kooda ettadhu pola.. Thalapathy records ah🤣🤣,Positive ,1
 Danush + vetrimaaran = super hit movie,Positive ,1
 dai naanum Thala veriyan thaan daa yaarukaavathu dhill iruntha mothi parungadaa,Positive ,1
 Love you akshay kumar and rajnikant Sir,Positive ,1
 Vijay rajini fan yana thaliyvra  mathikla vijay ila oru alea illa,Negative ,0
 Gvp intha mathiri story Ku apt aa  BGM potrukanga. Any gvp fans!,Positive ,1
 Superstar Thalaivar Petta Paraaak Paraak Paraak:),Positive ,1
" Vijay Sethupahi,  Ravi Kishan,  Asutosh Rana",unknown_state ,2
 Malai vantha mayil aadum...thala vanthaa tamil nadey aadum....,Positive ,1
 Ending scenes look like  power rangers 🤣 But it’s gud,Positive ,1
 Vetti maaran  jv prakash and dhanush vara leval,Positive ,1
 Ayyyo... pongal yapo da varum nu iruke,Positive ,1
 Mark my words intha padam nerkondu ninnu pesum,Positive ,1
" Mass pongal, marana pongal ,nammba petta pongal tha thalaiva....",Positive ,1
 Vadivelu comedy dha niyabagam varudhu  Tq my lord tq,Mixed_feelings ,2
" Oruthar mela neenga #Viswasam kaatradhukkaga, Innoruthara yean asinga paduthuringa ..",Positive ,1
 Please depavali release pannunga familya Vara semiya erukum,unknown_state ,2
 Kya kara itne Dino Mein achha Bhi Nahi Lagda trailer  to,not-Tamil ,2
 Oruthar Mela viswasam kaaturadhukaga inoruthara yen asinga paduthuringa  waiting for thala....,Positive ,1
 Bgm madum thaniya oru video podunga sir...,Mixed_feelings ,2
 yennada transformers 4 padathula vara mathiri irukkum pola..(transformation),Negative ,0
 Look like dynosre in last seen,Mixed_feelings ,2
 Semmmma thalaiva....... Love u thalaivaaa.... Soo cute,Positive ,1
 Yuvan BGM vera level and thala style vera level!!!,Positive ,1
 Thalaivar marana massss..........vera level trailar.......,Positive ,1
 Tamil of malayalam movie chinthamani kolacase,Negative ,0
 RED ALERT: BHAAUBALI ...Juz wait nd watch,Mixed_feelings ,2
 Thala ya saranam yathirthal yamanum maranam,Positive ,1
 Paka thana pora entha kaali oda atathae,Positive ,1
 king of you tube Thala Thala Thala .,Positive ,1
 Orutha mela viswasam katradhukaga innorthana yen asinga paduthiringa tn people mind voice- adha nee solra,Negative ,0
 Ootha antha oscar ah yeduthuttu vandhu asuran- kaala vaiyungaadaaaa,Positive ,1
 Na daily 10 times ku Mela intha trailer pakuran.last 3 days,Positive ,1
 Any action king arjun fans .... Legendary  Guy .  Innum vayasu agala avarku  Do u like him -...🥰,Positive ,1
 Thala fans kerala  mammootty fans,Positive ,1
 Hey yaarupa adu ye anna ku  oru National award ready panni vechiko aasuran coming soon,Positive ,1
 Oruthar mela neenga viswasam kaatradhukkaga innorthara yen asinga paduthringa,Positive ,1
 Thalaivar  the massss...pakathana poringa  inda kaliyoda attatha...,Positive ,1
 Thalaivaaa sema trailer... dialogue la therikuthu,Positive ,1
 Dislike potavan ellam anil fans pola,Negative ,0
 Omg 800 comments in 2 minutes,Positive ,1
 thala darisanam kidaithuvittathu oru vazhiya........Yuvan love u .....,Mixed_feelings ,2
 Thala marturenga Thala     Pakka mass thala,Positive ,1
 Arrow movie la vara suit maari irukku....,Positive ,1
 Did anyone noticed ayas and kutty munji,Positive ,1
 Nama ethir pakurathu intha rajaniya than not kala and kabali rajini thalaiver marana mass,Positive ,1
 32k dislike kum anil kunjunga velai,Negative ,0
 Padam nalla odum....bigil oothikum...athukku unga trailer sooper,Mixed_feelings ,2
" pramandam thandi dialogue delivery, Shankar sir pakkava present pani irukanga",Negative ,0
 WoW awesome sankar sir no word to telling.....,Positive ,1
 Thala yaavathu thalapathy yaavathu Vijay sethupathi thaan mass!!!,Positive ,1
 R u a virgin? Vera level dialogue thala,Positive ,1
 vera level 2.0. i am thala ajith fan,Positive ,1
 Onnum purila last fight mattum paravala,Positive ,1
 Last one like sivaji...,Positive ,1
 Vikram sir pahhhhhhhh pahhhhhhhh pahhhhhhhh,Positive ,1
 Uvan shankar raja bgm pattaya kilapputhu..!,Mixed_feelings ,2
" vanda sure ah adikanum.\r Nan padatha sonen, padatha sonen -Rajini Sir",not-Tamil ,2
 Sakthimaan fans hit likes   90S kids,Positive ,1
 apadi yallam nadakathu nadakka kudathu  feel the BGM,Positive ,1
 Indha gangster movies konjam niruthana nalla irukum marana mokka orey template,Negative ,0
 Ada pavingala. .... Iwlo charming ah iruke da... Saaptinga trailer laye,Mixed_feelings ,2
 Thalaya ipdi classa kaati romba naal achi  thanks to h.vinoth,Positive ,1
 kerala chitti fans hit like,Positive ,1
 Like comment varathukkaga Bigil kaithi nnu pottu enda kadupethurega,Mixed_feelings ,2
 Kunjay anilu ammai pathy vida semma boring vick keluthu grandpa.. Vayusu 48 keluthu vick grandpa kunjay kothi- miraj fairoon,not-Tamil ,2
 Get Rajinified...  Trisha  Vijay Sethupathi,Positive ,1
" Thala Ella character  ah um semaya act panraru ya,",Positive ,1
 1.12 Looks like Super  Rajini thaliva,Positive ,1
 bhai meko ni paya bhale pink ki remex ho leken sir ki movie ek no hoti hhh,unknown_state ,2
 Please telugu dubbed telugu danush fans,Positive ,1
 Thalaiva va thalaiva va thalaiva.annannkk jai,Positive ,1
 140 k views 160 k views how,Mixed_feelings ,2
" Petta marana mass piano cover. Pudichirudhal like poodunga,Pudikaati dislike poodunga.Yenna neenga keetaalae yennaku poothum",Positive ,1
 Semma semma thalaiva  vanga vanga,Positive ,1
 Love  You   Vikram Anna From Andrapradesh,Positive ,1
 Inime tha tharamana sirapana sambavatha paaka porom expectations alluthu,Positive ,1
 Yen oru scene ah matum adhigama kaati teaser ah mudichtanga.....,Positive ,1
 romba nalaki apram real super star raniji padam paka porom....,Positive ,1
 Manju chechi.. We r proud of u.,Positive ,1
 Bgm vera level..... Thala .....pink already paathathu....tamil version kaga waiting.....,Positive ,1
 73 dislike raatham vaathi eduthu savaaaaa.,Mixed_feelings ,2
 Yevanavadhu pondati pulakutti sentiment iruntha odipoidu mavana semma gandulla irukka,Negative ,0
 Chennai la booking start aagiduchu movie ku,Positive ,1
 Nan intha book ippo than padichukittu irukken,Positive ,1
 Orthan mela neenga viswasam kaatrathukaaga inorthara yeh asinga paduthuringa  Ella heros oda rasigargalukkum porunthum  #spreadlove,Mixed_feelings ,2
 Point black vs  Kadaram Kondan ......!!!!!!!!!!!!!1,Positive ,1
 92k view     135k like  🤔🤔🤔🤔,Mixed_feelings ,2
 Vera level Shankar sir keep rocking,Positive ,1
 Pangaligala 1.5m likes target soninga enna aachu,Positive ,1
 Bhai mubarak ho 1 Million subscriber,Mixed_feelings ,2
 Innum nkp Padam pakathavanga hit here,Negative ,0
 Sure blockbuster   from kerala   Agree????,Positive ,1
 Dah tengok. Serius best. Tumbs Up.,not-Tamil ,2
 2nd half paathukitte iruklam.... Ovoru time paakrapa um avlo ovoru experience,Positive ,1
" Saavratha irunthalum sanda potu saavanum sir, bayanthu kalla vilunthu saava koodathu...",Positive ,1
 All the best  vikram Anna and kamalhassan sir from prabhas Anna fans,Positive ,1
 Meaning of kadaram kondan is king of Malaysia,Positive ,1
 Samaj nahi aaya par maja aaaya,not-Tamil ,2
 Karthik subburaaj  direction na summa vapetta,Positive ,1
 Pakkadhana Poora Intha Kali oda Aatatha...,Negative ,0
" Action king.intha trailer la🤫 silent ta erukurauBut Beginning la.vera level,🤜",Positive ,1
" Neraya perr enga SK anna ku movie choose panna therilai nu solluvanga,  avangaluku idhu serrupadiiiiii",Mixed_feelings ,2
" High voltage naadi, narambu, rathathile ooripona oru veriyanukkuthan thalaivare ippadi azhagupakkamudiyum..",Positive ,1
 Thala vantha pothum.. Visulu parakumle theathre leh.. Terike vidrom..Ennikum Eppayum ThaLa Mattumtha.!,Positive ,1
 Kaithi  Bigil,unknown_state ,2
 Valthukkal vikram sir nadippin nayagan muyarchi in mugam vetri in ragasiyam amaithiyin marupakkam ipdi neraya neraya neraya sollite polam,Positive ,1
" sema but aniruth music sumara irukku ,,,yuvan best ah oottruparu ,,,",Mixed_feelings ,2
 yuvan's bgm never disappoints you :),Positive ,1
 Eppadida Keezharundhu Mela Vandha...!? Adha Keezharukkavankitta poi Kezhu...! VJS...Kola Mass...! Kokka Makka Class...!!!,Positive ,1
 AB be like: Enda ellarume soona paana aayira mudiyuma da,Negative ,0
 Sirappana tharamana sampavankalai inimedha pakka pora,Positive ,1
 Kamla hasan is a ass hole,Negative ,0
 Remake of Pink awesome movie,Positive ,1
" finally trending no.1, gommala haters ippo vaangada",Positive ,1
 Simple ah pathalae enga thala gethu than da,Positive ,1
 Enaku ennamo sneek peak partha madiriyai Oru feelingu,Positive ,1
 Get Ready Folks  Kaithi cmmnt Bigil like Diwali....,unknown_state ,2
 Galata channel la aadvik interview ku apram pakravanga hit like,Positive ,1
 Thala semma mass.... thala resikan from kerala,Positive ,1
 In between siva nalla padam pannalyo ennam irunthuchi. Ippa oru nalla padam varapoguthu!!,Mixed_feelings ,2
 Saverah irutha sandha pothu sagunum Bayanthu kazle vizlinthu  saga kudhathu  BGM -,Positive ,1
 Thalaivaaa... Ennaa thalaivaaaa graphics idhuuu.....really dissapointed,Negative ,0
 Anna Telugu loo kuda thiyandii anna,not-Tamil ,2
 Tha late ah vanthalum latest varuvom da,Positive ,1
 Rajini CM sir I love you.no.1,Positive ,1
" Pakka mass trailer,  love u thalaiavaaa , always thalaivar fan",Positive ,1
 kannadalli dub madi please Rajni Fans from Karnataka,not-Tamil ,2
 yen intha video trending aagala??? Doubtuu???,Mixed_feelings ,2
 Yuvan bgm sema thala super look,Positive ,1
 Makkal selvan VijaySethupathy Fans like podunga,Mixed_feelings ,2
 23k dislikes..Vera enna edirpakureenga Da..pure stomach burning,Positive ,1
 Lite ah basaa filim mathiri irukku semmaa,Positive ,1
 Trailer marana mass nu solluravangalam like pannunga pa thala mass i am thalapathi fan,Positive ,1
 Titra thambi ga nalla tittunga titra thambi kaluku kadaisi dialogue dedicate panran,Positive ,1
 Appadiye entha movie paarthaalum Sethu pathi Sir ore maathiri irukku... Ilayaraja Music Maathiri...,unknown_state ,2
 Pongal ku marana Massa irukum petta,Positive ,1
 Bigil trailer pathutu vanthavanga yaaru... Ada like panungappaa namma Superstar ku,Mixed_feelings ,2
 Thalaiva va unaoda theme songa na ya chennal la pota pora,Positive ,1
 Court scene trailer laya alu uduthu,Positive ,1
 1:48 enna da rope la katti vilayaduringa,Positive ,1
 1m like coming soon get fast,Positive ,1
 1:55 to 2:00 vera level dialouge,Positive ,1
 Vere level. Thala fanz from kerala,Positive ,1
 Kamal sir ku apram movie ku movie vayasu koraura orey aal Dhanush Anna dhan,Negative ,0
 Ippa than da thalaivar thalaivara irrukaru..,Positive ,1
 Thala veriyans hit like for #NKP,Positive ,1
 Ithu rajini padam...   after shivaji movie... marana waiting,Positive ,1
 Intha agela ippadi oruththarala nadikka mudiyumna sollunga saththiyama na unga fan aana but i'am rajini uyir da,Mixed_feelings ,2
 Thala endurathala... avar thalayum perusa irukooo🤔,Negative ,0
 my hero is always abdul kalam,Positive ,1
 Graphics sari illa nu solrathukune oru gang suthum parunga,Positive ,1
" Had no idea, we'd get an indian power rangers movie, this soon",Positive ,1
 Vera level...,Positive ,1
 Daiii 7.1 million poodadhu da.. share more ... 70 million aganoo,Positive ,1
 Ippo trailer parkura angaali pangaali ellaarum oru like podunga,Positive ,1
 Mark my commend..... 1m like kandipa... sooon,Positive ,1
" I love you thalaivaaaaaaaaaaaaaaaaa....... neengatha eppayume mass, box office king",Positive ,1
" Kolla gandla irukken,  mavanne kollama vidamatten",Positive ,1
 Tamizhan da!  Inga nairiya karruppu aaddu olinji comment pannuduga!,Mixed_feelings ,2
 Thalaivar eppavum pola lata vanthalum latesta varuvarda,Negative ,0
 50 SEC PARUNGA XMEN MATHIRIYE CHIYAAN IRUKKARU,Positive ,1
 Thalaiva Vijay sethupathi Nawazuddin Bobby simha Simran Trisha Sassi kumar Megha Akash  Semma cast,Mixed_feelings ,2
 0:18 sec goosebumps start.... Thala superrrr......,Positive ,1
 Avan ovuru paduthukum 40 crore nu vaangran,Negative ,0
 Dislike people are str bloods 🤣,Positive ,1
 Ennada trailer loose uh koodhi maari itukku,Negative ,0
 Theme parthutu again trailer parka varavanga mattum like pannunga,Positive ,1
 Perfect Sampavam Deepavali kku Kaathuttu Irukku,Positive ,1
 Aiyoooooo thalaiva semm maaass thalaiva un kook semma unakku eedea yaarum illa thalivaa,Positive ,1
 00:28 endha scene edhu? Movie la vandhucha?,unknown_state ,2
 Yuvan Bgm king than ya,Positive ,1
 Oruthar Mela visvasam katrathuku inoruthara yen asingama paduthuringa #THALA & YUVAN COMBINATION rocks,Positive ,1
 Superstar na gethu da avara stylela   yaarum adika mudiyathu,Positive ,1
 Last dialogue veraa lvl thala look kolaaa masss,Positive ,1
 Who is here waiting 300k likes?,Positive ,1
 At 2:00 min Rajnikanth sir turning into Akshay Kumar,Positive ,1
 Ente ettan marana mass anu da,Positive ,1
 I'm a thalapathy fan.. And I'm saying thala Vera lvl.,Positive ,1
" Yarellan 0:16 pause panni, slow panni paatheenga🤣🤣🤣",Negative ,0
 102k views.... 140k liks.... How is it possible 🤔🤔,Positive ,1
 Movie pathutu vanthu trailer... (thala)pakravaga like podugapa..... Thala verigala...,Positive ,1
 Thalaivaaaaaa love you Kerala fans  Get Rajnified,Positive ,1
 Goona be best indian movie till date,Mixed_feelings ,2
 All time record in Tamil cinema,Positive ,1
 #Thalapathy64 kola mass ah irukka podhu  #ThalapathyVijay #Lokesh,unknown_state ,2
 Same pink movie nothing change🤣🤣🤣 athukku nu konjamavuthu change venama da,Positive ,1
 bro unga padam bigila vita nalla hittakanum. ....sangatamilan,Mixed_feelings ,2
 Appadi la nadakathu  Nadakkaum Kodathu   Ommala thala Vera legal  Thala,Mixed_feelings ,2
 Vera Level movie  Eager Waiting,Positive ,1
" Thambii...  Andha national award ah knjo eduthu veinga, tharamana sambavam onnu irukku",Positive ,1
 Aug 10 Thala dharisanam semma,Positive ,1
" I am Thalapathy veriyan, 2.0 padam ulaga alavula hir adikkum",Positive ,1
 Ittha paathu née un padathe pogalku dha release pannuvia Mr siva,Positive ,1
 тнαναινα   иαммα тнα α∂є¢нι ναgαиυм   мαѕѕѕ,unknown_state ,2
 You Kena Tunggu Lebih lama lagi untuk tahu saya.. allamaakk ayat semme mayat lar..,not-Tamil ,2
 producer theruvuku varanum andava ......sotamandayanuku oruthanum ini pada vayupu tharakudathu,Mixed_feelings ,2
 Oruthar Mela vishwasam katta..inorthara en asinga paduthiringa.. Dialogue semma,Positive ,1
 I'm Chitti  Reloaded version 2.0,Mixed_feelings ,2
 NKP Thala MAAASSSSSS.... Niraya niraya nirayaaa....vera level.....,Mixed_feelings ,2
 Paaah talaivaaaaaa style mannan iz back,Positive ,1
 Ghibran music pannale andha movie trailer vera level la irukum pola Saaho Kadaram Kondanverithanama irukku semma,Positive ,1
 Kola mass paa chiyyan anna  vera level,Mixed_feelings ,2
 Avengers range ki irrukunu nu who agree,Positive ,1
 Come on guys atlest 4 hrs kullayadhu 1m likes varanum,Positive ,1
 Tending no 1 in malaysia,Positive ,1
 Mokka trailer nkp  Paru daa bigilayaàaaaa,Mixed_feelings ,2
 300 times kum mele paarthutte marana mass da...   Fan from kerala,Mixed_feelings ,2
 Oruthar mela nenga visawasam katrarukaha innoruthara yen asinga paduthuringa... Paaa real life dialogue.. Super.,Positive ,1
 Ellam Avan seyal movie maathiri irukke,Negative ,0
 മലയാളികൾ ഉണ്ടോ karthi kerala fans like adi,Negative ,0
 Bollywood walon ko v kuch sikhao yrr....,not-Tamil ,2
 B G M .......vera level....kanddippa...block buster dha...,Positive ,1
 Endhira logathu sundariye video song kettu vanthu trailer partha vanga like podunga,Positive ,1
 Inge vanthu katharum anaithi anilandigalukkum vaitherichal....p*** moditu angutu ponga da bogul bikil...ntu,Negative ,0
 Waiting for Thalaaaaaaaaaaaaaaaaaaaaaaa back with,Positive ,1
 Super dhanush acting national award kidakkum,Positive ,1
 Super unmailaya Hollywood movei trilar Mari irunduchi Tamil cenima munatram kandu magilchiya iruku Sankar peramandathukay peramandam super ya,Positive ,1
 Rajani at his best  1:40,Positive ,1
 Vijay sethupathi nu sollittu soundar rajan ah hero va nadikka vitta maathri irukku... Vijay sethupathi look apdi thaan irukku..,Mixed_feelings ,2
 Theatre k goosebumps varum da..Super star in Pongal,Negative ,0
 Salt and pepper la pepper missing...,Positive ,1
 Ada namma kandasamy version 2.0,Positive ,1
 Legend of chiyaan vikarm  Vera level  Anna......,Positive ,1
 Hi onnume illadha sarkaruku evalo like olaipakotuna padathuku onnum illa,Negative ,0
 Oruthan Mela viswasam kaata inoruthana yen asingam paduthuringa #VeraLevel Thala,Positive ,1
 Jai rajinikanth jai Vijay sethupathi Telugu fan's,Positive ,1
 செம ட்ரைலர் and bgm vera level,Positive ,1
 Kathi karthi fans kuthi mari eruku da punda,Mixed_feelings ,2
 Thala vera leval ....yuvan music ......pattaya kelapputhu,Positive ,1
 BGM    GV Prakash,Positive ,1
 Ennada main scene Elam trailer la vachutenga,Mixed_feelings ,2
 Inime Evanavathu Recorda Pathi Pesatu Aparam Avanugalukku Irukku,Positive ,1
 Ena hindila amithabajan nadithalum enga thala nadikiramadiri varuma,Positive ,1
 Ms தோனி fans hits like here,unknown_state ,2
 Tha padamna rajiniya vechii ipdi edugada..atha v2tu epa pathalu urrunu irukuramathiri edukathingada..,Mixed_feelings ,2
 Thirunelveli thala veriyans oru like podunga,Positive ,1
 Vera Level Trailor Ali Ajith Fans Inka Vanthu Sunni Ooombama orama poi pool paandi da poola vaayila edunkada,Negative ,0
 Tala super tala fan from karnataka,Positive ,1
 Talaiva you are always super,Positive ,1
 Vetri anna ungla la matum than enga dhanush anna va vera vera dimetiontionla katta mudiyum realy hat's of anna,Positive ,1
 Thala Trailer la Pinni Pedal Eduthutaru‍,Positive ,1
 ..tha vfx  vera level da yebhaaa,not-Tamil ,2
 Karthi Anna  # Surya Anna fans hit like,Mixed_feelings ,2
 Hit like for  rajini sir  fan,Positive ,1
 Blockbuster aagum nu solravanga like pannunga,Negative ,0
 Go to 500 crore success .........................,Positive ,1
 Super  sK  ettan adipoli makkalle dec20  waiting for sK etta,Mixed_feelings ,2
" l like rajini on screen vera leve,l petta pataya kelapum pongal ku nee tan king..... old rajini is back...",Positive ,1
 Periyar silai ah odacha groups.. Comment Section la irukingala  Avaru sinthanai yai yum sithanthatthaiyum yaralaiyum azhikka mudiyadhu,Positive ,1
 neraya neraya neraya neraya neraya neraya Vera level .,Positive ,1
 Next level movie fan from Sri lanka,Positive ,1
 Thalaivaaaaa !!! Vaaa !! Vaaa !!!,Positive ,1
 1:18 bgm feels like Nkp Va mothi Paru,Negative ,0
 Dear channel owner Indha trailera Malaysian subtitlela Vidunga inga oruthavanga kekuranga,Positive ,1
 Na Thalaparhy veriyan but kaithi super trailer...,unknown_state ,2
 Paesama vada Chennai 2 title vaechi irukalama...,Negative ,0
 ok thala enume yaraium oggalukaga asiga padutha matom,Positive ,1
 Kola masses trailer ..Thalaiva nee  varusam valanum Thalaiva,Mixed_feelings ,2
 Aai... Yevanu kaachum ponnttaati pulla Sentiment irunthaa Oodi padhungkiru.Kola kaandula irukkan.Varraar thalaivaru....PETTA PARAAKKKKKK.....,Negative ,0
 Sema hit daa..pakka than porum enta kaliyode stylee,Positive ,1
 Vijay sethupathi ka padam papa only vijay,Negative ,0
 Pink remake.. Seems it's remade well..,Positive ,1
 Interesting... #SK'ku kandippa oru come back'ah irukalam,Mixed_feelings ,2
 13 million views eppa varum inum 2/3 days aaguma,Mixed_feelings ,2
 Vijay chandar Movies Vaalu - Below Average Sketch - Average Sangatamilan?????,Mixed_feelings ,2
 Thala mass ... yuvan ultimate ...,Positive ,1
 Arjun 's evergreen dialogue- dei  therikka,Positive ,1
 Trailer uha pakkamale like podum sangatha serthavan,Negative ,0
 Phoenix Thala in NKPku marana waiting Agust 10 therika vuduranda,Positive ,1
 Thala veriyen  da... Marana waiting  lai,Positive ,1
 Crazy 4 movie review dekhne ke baad kon kon aya,not-Tamil ,2
 Vera Vera level top takar thala,Positive ,1
" என்னடா? , views 44K. But likes 55K.",unknown_state ,2
 2.0 vs zero Srk vs Rajnikant Shankar vs Anand 200cr vs 550cr  Who's win,Mixed_feelings ,2
 Kya Bola pata NHI laga but mst h,unknown_state ,2
 Thala is a king maker,Positive ,1
 Rdj vanthu Sethupathi padathuku dubbing pananum. ENDGAME SABAM..UNGALA SUMAVIDATHU. IRON MAN VOICE,Negative ,0
 ``Oruthar mela neenga vishvasam katradhukaga innoruthara yea  asinga paduthuringa..  Vera levelllllll,Positive ,1
 Keela irukravanta kelu da mela vandhavan ta kekre,unknown_state ,2
 I don't know y 26k unlike...?!,Mixed_feelings ,2
 Pavadai kalin kaikuli vijay padatai indukal nangal parka kudathu,Mixed_feelings ,2
 Thala mass soldravanga like hit here,Positive ,1
 Padam oodathu Mokka padama than irukkum 100% fact Don't weaste your money,Mixed_feelings ,2
 oruthakanga mela viswasam katradhukaga unoruthara yaen asinga paduthuteenga#thala,Positive ,1
 Modhala dhuruva natchathiram udunga da dei,Positive ,1
" I m Vijay fan, but ajith semma trailer super",Mixed_feelings ,2
 Raja raja cholan kita aditchi vaangirukka vendiyadhaana daa paadu,Negative ,0
 ###   Pink tamil version  ## thalassemia,Positive ,1
 Dae over build ha irruku da padam oodumaaaaa,Negative ,0
 Thala super but tapseeye ithukkum irunthu irukkalam,Positive ,1
" Once a king , always a king🥰🥰🥰🥰🥰",Positive ,1
" Ennvo po.  nadigar athanala nalla padangalukkum , nalla nadigarkalukkum vaippu kodungal makkaley  makkaley .",Negative ,0
 trailer patthu vaaya polandhu like poda marakkadhinga,Negative ,0
" Dei,bigil padathuku munnadiye release pannuga please",Negative ,0
 Sounds saa kekum potha tik tik in iruku,Positive ,1
 1k + comments in just 12min..,Negative ,0
 Thalaiver serupu ku mun yaduvum onnum ella,Negative ,0
 Vjs fan more than rajns fan hit like,Positive ,1
 Pink movie ka remake hain kya??,Positive ,1
 Kola gaandu la irukkan!  Sweet sapadaporma! Style ah? Naturally...,Positive ,1
 16K dislikes Well Done You fucking Vijay fans,Negative ,0
 U1 Bgm Paaka vanthavanga like punnuga,Positive ,1
 Mass mass mass pakkaa mass thala mass,Positive ,1
 Thalaaaaaaaa Masssssss & End Of Dialogue  Awesome,Positive ,1
 Kaithi movie review pathudu trailer pakkuravnga hit like,Negative ,0
 Love you sir from telangana pavan anna fans,Positive ,1
 Thailaiva marana mass waiting for kadaram kondan,Positive ,1
 Kumbakonam la porantha oruthan... World level la padam edukkuraan..Hats off Shankar,Mixed_feelings ,2
 No#1 trending vara varaikum vidama paruga....,Positive ,1
 Looks like good movie for diwali,unknown_state ,2
 Thidinu sudden ah annoce pani trailar vitu intha alavu... lam thala oruvaruku matumey,Positive ,1
 Hindi la ab tamizla ak Vera level rasigargal waiting including me,Positive ,1
 Ethala naga thalapathi Velayudham movie la ya pathutom,Positive ,1
 Farmers oda varumaya kaati Ella movie layum kalla kattunga da. Thuu....,Negative ,0
 Adra adra adraaaa......Nee vaa thalaivaaaaa...... Vera level...,Positive ,1
 Oruthar mela viswasatha kaata innoruthara yen asinga paduthureega,Positive ,1
 I love u karthik supparaj  thirumbavum palaya mathiri thalaivar ah kattunathuku tqq,Mixed_feelings ,2
 K   t  thiii,Negative ,0
" அசுரன், ஆடுகளாம், வட சென்னை, பெல்லாதவன்  National award flims and cult thriller movie D+v = block buster",Positive ,1
 சக்திமான் 90's kids super hero..  Sk 2k kids Super Hero..,Positive ,1
 50 times ku mela paththutten. Vera level trailer... Waiting ...... Fans hit likes.....,Negative ,0
 Title style puli padathode title style maari irukklle,Negative ,0
 Savarndha irrundhalu sanda potu saavanu....kale vilindhu saava kudathu,unknown_state ,2
 neraya neraya neraya neraya neraya neraya powerful voice.,Positive ,1
 Thala is gonn bring goose bumps back,Positive ,1
 next superstar vijay Anna next comedy superstar aamai punda,Negative ,0
 Iyo ....evlo time paetthudde irukken....semma azaka urukkaru,Positive ,1
 Super Star With Keladi Maja aiega,Positive ,1
" U kena tunggu lebih lama lagi, untuk tau saya.... hahahaha....",not-Tamil ,2
 Marana mass thalaivaaa I love you uuu,Positive ,1
 Last dialogue for vijay fans,Positive ,1
 Samha dialogue movie lha erukha pogudu,Positive ,1
 Verithanma irruku... Love frm suriya fans,Positive ,1
 Who is best trailer...?  Nerkonda paarvai   Sindhubaadh,Positive ,1
 Looks like remake of PINK movie,Positive ,1
 Dhanush Oda oru getup paatha maayi sarathkumar mathiri iruku...,Mixed_feelings ,2
 Reddy produce pani sangathamilan per la release agutha padam.   Ena koduma da ithu,Negative ,0
 @0:54 verithanam.....  engeyoo poitaangaaaa. thaaaru maaaru . verithanaathin ucha kattam .,Positive ,1
 Video va koranjathu 50mb kku mela pakkanum. Supera. Irukku,Positive ,1
 Eppa ethuku evulo dislike ? Poramaiya ?,Positive ,1
 dislike pottavaga yellam ratham kakki tha savanuga,Positive ,1
